"","seqnames","start","end","width","strand","Conc","Conc_none","Conc_Estrogen","Fold","p.value","FDR"
"1181","chr5",77053339,77053793,455,"*",5.91,0.71,6.89,-6.18,5.09e-15,1.11e-13
"1182","chr5",19734671,19735528,858,"*",9.26,6.66,10.14,-3.48,5.13e-15,1.12e-13
"1183","chr16",9141458,9141956,499,"*",7.34,3.96,8.27,-4.31,5.21e-15,1.14e-13
"1184","chr16",81328035,81328543,509,"*",6.46,-0.2,7.45,-7.64,5.42e-15,1.18e-13
"1185","chr13",33699975,33700762,788,"*",7.01,2.8,7.97,-5.17,5.47e-15,1.19e-13
"1186","chr9",16040187,16040843,657,"*",6.58,2.83,7.53,-4.7,5.49e-15,1.19e-13
"1187","chr9",97754085,97754723,639,"*",8.2,5.39,9.09,-3.7,5.55e-15,1.21e-13
"1188","chr5",134746018,134746408,391,"*",6.42,-0.2,7.41,-7.61,5.56e-15,1.21e-13
"1189","chr22",21241637,21242292,656,"*",7.71,4.8,8.61,-3.81,5.56e-15,1.21e-13
"1190","chr2",241389647,241390176,530,"*",6.14,2.06,7.1,-5.04,5.57e-15,1.21e-13
"1191","chr4",61809757,61810229,473,"*",6,1.82,6.96,-5.14,5.65e-15,1.22e-13
"1192","chr13",52493640,52494082,443,"*",6.35,2.45,7.3,-4.85,5.7e-15,1.23e-13
"1193","chr1",202304334,202304902,569,"*",7.41,3.93,8.35,-4.41,5.73e-15,1.24e-13
"1194","chr17",1848807,1849734,928,"*",6.8,3.36,7.73,-4.37,5.8e-15,1.25e-13
"1195","chr2",106890925,106891347,423,"*",5.98,2.06,6.93,-4.87,5.81e-15,1.25e-13
"1196","chr7",20260433,20260944,512,"*",6.37,-0.2,7.36,-7.56,5.81e-15,1.25e-13
"1197","chr18",11177509,11178197,689,"*",6.51,-0.2,7.5,-7.69,5.98e-15,1.29e-13
"1198","chr5",145292118,145292583,466,"*",6.06,0.17,7.05,-6.88,6.03e-15,1.3e-13
"1199","chr12",122582291,122583227,937,"*",7.54,4.54,8.44,-3.9,6.07e-15,1.31e-13
"1200","chr11",70606319,70606784,466,"*",6.08,1.64,7.05,-5.4,6.2e-15,1.33e-13
"1201","chr7",25064734,25065253,520,"*",6.03,0.22,7.01,-6.79,6.31e-15,1.36e-13
"1202","chr7",91527825,91528450,626,"*",6.08,1.5,7.05,-5.55,6.36e-15,1.37e-13
"1203","chr6",151895637,151896010,374,"*",5.88,1.37,6.85,-5.48,6.4e-15,1.37e-13
"1204","chr12",3459001,3459439,439,"*",6,1.92,6.95,-5.04,6.42e-15,1.38e-13
"1205","chr19",36441015,36441476,462,"*",6.25,2.04,7.21,-5.17,6.43e-15,1.38e-13
"1206","chr11",68180950,68181406,457,"*",6.94,3.24,7.88,-4.65,6.45e-15,1.38e-13
"1207","chr8",23651544,23651939,396,"*",6.46,2,7.42,-5.42,6.45e-15,1.38e-13
"1208","chrX",13517273,13517708,436,"*",6.32,-0.2,7.31,-7.51,6.47e-15,1.38e-13
"1209","chr9",38024102,38024543,442,"*",6.19,0.61,7.17,-6.56,6.53e-15,1.39e-13
"1210","chr2",237934257,237934803,547,"*",5.99,1.48,6.96,-5.48,6.57e-15,1.4e-13
"1211","chr1",218610262,218610655,394,"*",5.85,1.1,6.82,-5.72,6.58e-15,1.4e-13
"1212","chr1",229301039,229301550,512,"*",6.31,-0.2,7.3,-7.5,6.58e-15,1.4e-13
"1213","chr7",43279874,43280535,662,"*",6.04,0.92,7.02,-6.1,6.62e-15,1.41e-13
"1214","chr12",54377042,54377630,589,"*",7.3,3.57,8.24,-4.68,6.85e-15,1.46e-13
"1215","chr6",109056464,109056885,422,"*",6.4,-0.2,7.39,-7.59,6.93e-15,1.47e-13
"1216","chr12",23388111,23388733,623,"*",6.56,3.05,7.5,-4.45,7e-15,1.49e-13
"1217","chr15",70613370,70613986,617,"*",5.87,1.68,6.83,-5.15,7.08e-15,1.5e-13
"1218","chr2",149351623,149352091,469,"*",6.07,1.15,7.04,-5.89,7.09e-15,1.5e-13
"1219","chr10",824702,825197,496,"*",6.44,2.21,7.4,-5.2,7.25e-15,1.53e-13
"1220","chr4",38042804,38043435,632,"*",6.86,3.69,7.78,-4.08,7.26e-15,1.54e-13
"1221","chr14",81753696,81754155,460,"*",5.79,1.05,6.76,-5.7,7.31e-15,1.54e-13
"1222","chr10",73627917,73628429,513,"*",6.24,0.17,7.23,-7.05,7.32e-15,1.55e-13
"1223","chr1",32295944,32296685,742,"*",6.3,1.82,7.26,-5.45,7.41e-15,1.56e-13
"1224","chr12",45626762,45627111,350,"*",5.93,1.35,6.9,-5.54,7.41e-15,1.56e-13
"1225","chr18",24325249,24325688,440,"*",6.08,1.85,7.04,-5.19,7.44e-15,1.57e-13
"1226","chr2",42237832,42238408,577,"*",6.89,3.62,7.81,-4.19,7.46e-15,1.57e-13
"1227","chr2",75072323,75072809,487,"*",6.64,3.03,7.58,-4.55,7.63e-15,1.6e-13
"1228","chr7",102067229,102067729,501,"*",5.84,1.15,6.81,-5.66,7.77e-15,1.63e-13
"1229","chr1",223617705,223618418,714,"*",6.73,3.36,7.66,-4.3,7.83e-15,1.64e-13
"1230","chr8",122745699,122746030,332,"*",5.96,1.76,6.92,-5.17,7.99e-15,1.67e-13
"1231","chr5",6003250,6003828,579,"*",5.98,0.17,6.97,-6.79,8.09e-15,1.69e-13
"1232","chr10",30831023,30831648,626,"*",5.95,0.92,6.93,-6.01,8.21e-15,1.72e-13
"1233","chr1",17641198,17641645,448,"*",6.02,0.51,7.01,-6.5,8.22e-15,1.72e-13
"1234","chr10",29396716,29397281,566,"*",6.67,3.49,7.59,-4.1,8.24e-15,1.72e-13
"1235","chr12",4120856,4121259,404,"*",5.95,1.39,6.92,-5.52,8.25e-15,1.72e-13
"1236","chr1",207076881,207077519,639,"*",8.49,5.63,9.39,-3.76,8.26e-15,1.72e-13
"1237","chr2",46300480,46300993,514,"*",5.95,1.49,6.92,-5.43,8.35e-15,1.74e-13
"1238","chr9",110517507,110517983,477,"*",6.83,3.63,7.75,-4.12,8.36e-15,1.74e-13
"1239","chr4",6281924,6282640,717,"*",6.97,3.33,7.91,-4.57,8.42e-15,1.75e-13
"1240","chr1",230816429,230816859,431,"*",5.83,1.03,6.8,-5.77,8.43e-15,1.75e-13
"1241","chr20",34673514,34674027,514,"*",6.12,1.66,7.09,-5.43,8.47e-15,1.76e-13
"1242","chr13",41675960,41676435,476,"*",6.26,2.7,7.2,-4.5,8.49e-15,1.76e-13
"1243","chr2",73929958,73930404,447,"*",5.9,1.43,6.86,-5.44,8.57e-15,1.78e-13
"1244","chr5",60916755,60917289,535,"*",6.31,2.46,7.26,-4.8,8.63e-15,1.79e-13
"1245","chr10",114055764,114056420,657,"*",6.57,3.05,7.51,-4.46,8.64e-15,1.79e-13
"1246","chr17",55417918,55418408,491,"*",6.36,2.61,7.31,-4.7,8.66e-15,1.79e-13
"1247","chr2",177710329,177710791,463,"*",7.35,4.34,8.26,-3.92,8.7e-15,1.8e-13
"1248","chr11",2504681,2505190,510,"*",6.11,2.13,7.06,-4.93,8.72e-15,1.8e-13
"1249","chr4",8011507,8012220,714,"*",7.18,4.14,8.09,-3.95,8.73e-15,1.8e-13
"1250","chr2",175525702,175526190,489,"*",7.24,3.99,8.16,-4.17,8.78e-15,1.81e-13
"1251","chr10",125510746,125511274,529,"*",5.74,1.47,6.7,-5.23,8.81e-15,1.82e-13
"1252","chr15",51146844,51147452,609,"*",6.63,3.49,7.54,-4.06,8.92e-15,1.84e-13
"1253","chr4",126444024,126444426,403,"*",6.08,0.54,7.06,-6.52,8.97e-15,1.85e-13
"1254","chr8",102527738,102528388,651,"*",7.16,3.72,8.09,-4.37,9.15e-15,1.88e-13
"1255","chr3",14877464,14877955,492,"*",6.17,0.17,7.16,-6.99,9.18e-15,1.89e-13
"1256","chr16",72969874,72970272,399,"*",5.99,0.17,6.98,-6.81,9.32e-15,1.91e-13
"1257","chrX",123290807,123291368,562,"*",5.75,0.54,6.73,-6.18,9.33e-15,1.91e-13
"1258","chr12",117353118,117353535,418,"*",6.44,-0.2,7.44,-7.63,9.43e-15,1.93e-13
"1259","chr14",95996716,95997160,445,"*",6.24,2.67,7.17,-4.5,9.47e-15,1.94e-13
"1260","chr10",48326143,48326589,447,"*",6.06,0.61,7.04,-6.43,9.69e-15,1.98e-13
"1261","chr3",16939011,16939437,427,"*",6.31,-0.2,7.3,-7.5,9.72e-15,1.99e-13
"1262","chr2",110089080,110089619,540,"*",7.02,3.43,7.96,-4.53,9.74e-15,1.99e-13
"1263","chr3",161140003,161140562,560,"*",5.89,1.46,6.86,-5.39,9.74e-15,1.99e-13
"1264","chr9",83553204,83553711,508,"*",5.98,0.22,6.96,-6.74,9.82e-15,2e-13
"1265","chr6",128919539,128920492,954,"*",7.42,4.41,8.33,-3.91,9.85e-15,2.01e-13
"1266","chr2",201611662,201612145,484,"*",5.98,0.81,6.96,-6.16,9.94e-15,2.02e-13
"1267","chr5",142940661,142941128,468,"*",6.1,2.25,7.05,-4.79,9.96e-15,2.03e-13
"1268","chr5",136570644,136571220,577,"*",5.84,1.43,6.81,-5.38,9.97e-15,2.03e-13
"1269","chr5",57391111,57391506,396,"*",5.85,1.43,6.82,-5.39,1.01e-14,2.05e-13
"1270","chr17",7380799,7381608,810,"*",6.67,3.26,7.6,-4.34,1.01e-14,2.05e-13
"1271","chr10",33553206,33553744,539,"*",6.4,2.75,7.34,-4.59,1.02e-14,2.06e-13
"1272","chr13",39258596,39259420,825,"*",9.04,6.35,9.92,-3.57,1.03e-14,2.09e-13
"1273","chr3",150440525,150440974,450,"*",5.97,0.81,6.95,-6.14,1.04e-14,2.1e-13
"1274","chr6",123412100,123412660,561,"*",5.99,1.45,6.96,-5.51,1.04e-14,2.1e-13
"1275","chr14",24237404,24237891,488,"*",5.78,1.39,6.74,-5.36,1.05e-14,2.12e-13
"1276","chr21",46823099,46823549,451,"*",6.08,0.17,7.07,-6.89,1.05e-14,2.13e-13
"1277","chr15",90371615,90372103,489,"*",6.05,1.47,7.02,-5.55,1.07e-14,2.16e-13
"1278","chr15",89191591,89192371,781,"*",5.93,1.84,6.89,-5.05,1.08e-14,2.19e-13
"1279","chr20",31419698,31420192,495,"*",6.03,0.22,7.02,-6.8,1.09e-14,2.19e-13
"1280","chr3",71159843,71160492,650,"*",6.31,-0.2,7.31,-7.5,1.09e-14,2.19e-13
"1281","chr6",148628437,148629373,937,"*",7.44,4.64,8.33,-3.69,1.1e-14,2.22e-13
"1282","chr2",55390794,55391366,573,"*",6.58,3.3,7.51,-4.21,1.11e-14,2.23e-13
"1283","chr9",14452490,14452965,476,"*",5.81,0.71,6.79,-6.08,1.11e-14,2.24e-13
"1284","chr9",95529543,95530013,471,"*",6.51,2.5,7.46,-4.96,1.12e-14,2.25e-13
"1285","chr20",43970643,43971302,660,"*",6.8,3.17,7.74,-4.56,1.13e-14,2.27e-13
"1286","chr18",46523288,46523633,346,"*",6.6,3.32,7.53,-4.21,1.13e-14,2.27e-13
"1287","chr22",29215237,29216180,944,"*",9.02,6.36,9.9,-3.54,1.13e-14,2.27e-13
"1288","chr9",92466666,92467113,448,"*",6.33,-0.2,7.33,-7.52,1.14e-14,2.27e-13
"1289","chr1",212251281,212251733,453,"*",6.18,0.22,7.17,-6.95,1.15e-14,2.3e-13
"1290","chr1",168876188,168876743,556,"*",6.32,3.13,7.24,-4.11,1.16e-14,2.32e-13
"1291","chr2",39675228,39675702,475,"*",6.68,3.09,7.62,-4.53,1.16e-14,2.32e-13
"1292","chr15",52778304,52778695,392,"*",6.32,-0.2,7.31,-7.5,1.17e-14,2.33e-13
"1293","chr5",122204835,122205385,551,"*",5.92,0.77,6.9,-6.13,1.17e-14,2.34e-13
"1294","chr2",240189841,240190575,735,"*",7.06,3.72,7.99,-4.27,1.18e-14,2.35e-13
"1295","chr5",95048091,95048668,578,"*",6.02,2.18,6.97,-4.78,1.21e-14,2.42e-13
"1296","chr20",55850042,55850363,322,"*",6.16,2.78,7.09,-4.31,1.21e-14,2.42e-13
"1297","chr22",36861205,36862230,1026,"*",7.12,3.82,8.05,-4.23,1.22e-14,2.43e-13
"1298","chr3",160990229,160990834,606,"*",9.01,6.07,9.91,-3.84,1.23e-14,2.45e-13
"1299","chr1",117560498,117560999,502,"*",6.1,0.47,7.09,-6.62,1.25e-14,2.48e-13
"1300","chr14",24073837,24074237,401,"*",6.06,0.17,7.04,-6.87,1.25e-14,2.48e-13
"1301","chr16",54459515,54460030,516,"*",5.88,1.24,6.85,-5.6,1.26e-14,2.49e-13
"1302","chr9",130749352,130749921,570,"*",6.4,-0.2,7.4,-7.59,1.28e-14,2.54e-13
"1303","chr2",157255683,157256516,834,"*",6.44,3.01,7.37,-4.36,1.3e-14,2.57e-13
"1304","chr2",45980507,45980977,471,"*",5.96,0.22,6.94,-6.72,1.31e-14,2.6e-13
"1305","chr4",17702503,17703022,520,"*",6.42,1.66,7.39,-5.73,1.32e-14,2.61e-13
"1306","chr17",25718515,25719064,550,"*",6.05,1.96,7.01,-5.05,1.33e-14,2.62e-13
"1307","chr8",101390744,101391058,315,"*",5.8,0.89,6.77,-5.88,1.33e-14,2.62e-13
"1308","chr9",114679459,114679894,436,"*",6.29,-0.2,7.28,-7.48,1.33e-14,2.62e-13
"1309","chr19",3737127,3737602,476,"*",6.33,2.76,7.27,-4.51,1.33e-14,2.62e-13
"1310","chr17",66324686,66325604,919,"*",8.96,6.15,9.86,-3.71,1.33e-14,2.62e-13
"1311","chr15",63137591,63138133,543,"*",6.63,3.08,7.56,-4.49,1.34e-14,2.63e-13
"1312","chr16",78641443,78641850,408,"*",6.42,-0.2,7.41,-7.61,1.34e-14,2.63e-13
"1313","chr19",47406697,47407101,405,"*",6.1,2.55,7.04,-4.49,1.37e-14,2.69e-13
"1314","chr22",23534349,23535089,741,"*",6.26,2.12,7.21,-5.09,1.37e-14,2.69e-13
"1315","chr10",104885558,104886022,465,"*",6.01,0.22,7,-6.78,1.4e-14,2.74e-13
"1316","chr2",208215963,208216394,432,"*",5.76,1.08,6.73,-5.65,1.41e-14,2.76e-13
"1317","chr5",76463783,76464284,502,"*",6.09,1.96,7.05,-5.09,1.44e-14,2.82e-13
"1318","chr14",28380845,28381226,382,"*",5.94,0.26,6.92,-6.66,1.44e-14,2.83e-13
"1319","chr16",29319031,29319737,707,"*",6.38,0.22,7.37,-7.14,1.47e-14,2.88e-13
"1320","chr10",50021860,50022596,737,"*",6.76,3.34,7.7,-4.36,1.48e-14,2.89e-13
"1321","chr9",4929802,4930376,575,"*",6.33,2.53,7.28,-4.75,1.48e-14,2.9e-13
"1322","chr1",153492660,153493140,481,"*",6.09,1.15,7.07,-5.91,1.5e-14,2.92e-13
"1323","chr1",109741798,109742236,439,"*",6.46,-0.2,7.45,-7.65,1.5e-14,2.92e-13
"1324","chr9",132239074,132239414,341,"*",6.14,2.3,7.09,-4.8,1.51e-14,2.94e-13
"1325","chr20",35215409,35216187,779,"*",8.04,5.19,8.94,-3.75,1.52e-14,2.96e-13
"1326","chr5",141660600,141660966,367,"*",5.93,1.51,6.9,-5.39,1.52e-14,2.96e-13
"1327","chr20",39920826,39921277,452,"*",6.23,-0.2,7.22,-7.41,1.53e-14,2.98e-13
"1328","chr3",177888455,177888848,394,"*",5.96,2.28,6.91,-4.63,1.54e-14,2.99e-13
"1329","chr7",148901330,148901772,443,"*",6.02,0.89,7,-6.11,1.57e-14,3.04e-13
"1330","chr5",175779207,175779818,612,"*",6.35,2.24,7.31,-5.07,1.58e-14,3.07e-13
"1331","chr2",164697649,164698143,495,"*",6.04,1.41,7.01,-5.6,1.58e-14,3.07e-13
"1332","chr15",71586563,71588194,1632,"*",7.83,4.76,8.74,-3.97,1.6e-14,3.1e-13
"1333","chr21",46772736,46773072,337,"*",6.06,0.47,7.05,-6.58,1.61e-14,3.11e-13
"1334","chr15",40347071,40347917,847,"*",6.35,1.86,7.32,-5.46,1.61e-14,3.12e-13
"1335","chr3",103532776,103533312,537,"*",6.01,1.93,6.97,-5.04,1.64e-14,3.16e-13
"1336","chr3",37220563,37221035,473,"*",6.65,3.16,7.59,-4.43,1.65e-14,3.18e-13
"1337","chr10",8170177,8170940,764,"*",7.79,5.06,8.67,-3.61,1.66e-14,3.21e-13
"1338","chr21",16714775,16715408,634,"*",6.31,2.27,7.27,-5,1.7e-14,3.29e-13
"1339","chr7",84165296,84166213,918,"*",8.45,5.91,9.32,-3.41,1.71e-14,3.29e-13
"1340","chrX",21932488,21933046,559,"*",5.89,1.61,6.86,-5.24,1.71e-14,3.3e-13
"1341","chr5",90462004,90462484,481,"*",6.16,2.25,7.11,-4.85,1.75e-14,3.36e-13
"1342","chr1",116534084,116534405,322,"*",5.9,1.79,6.86,-5.07,1.75e-14,3.36e-13
"1343","chr10",77022300,77022881,582,"*",6.13,0.17,7.12,-6.94,1.76e-14,3.38e-13
"1344","chr1",115721899,115722676,778,"*",7.8,4.76,8.71,-3.95,1.77e-14,3.39e-13
"1345","chr9",132337532,132338018,487,"*",5.91,1.63,6.87,-5.24,1.86e-14,3.56e-13
"1346","chr14",37325283,37325804,522,"*",6.84,3.52,7.76,-4.24,1.86e-14,3.57e-13
"1347","chr16",82299543,82300010,468,"*",5.75,0.89,6.72,-5.83,1.86e-14,3.57e-13
"1348","chr15",71388761,71389671,911,"*",9.3,6.77,10.17,-3.4,1.87e-14,3.58e-13
"1349","chr12",97178890,97179436,547,"*",6.23,-0.2,7.22,-7.42,1.87e-14,3.58e-13
"1350","chr12",26254295,26254874,580,"*",7.7,5.02,8.58,-3.56,1.89e-14,3.6e-13
"1351","chr2",70559106,70559522,417,"*",6,0.51,6.98,-6.48,1.89e-14,3.61e-13
"1352","chr20",43321609,43322145,537,"*",6.61,2.58,7.56,-4.99,1.89e-14,3.61e-13
"1353","chr12",52738465,52739053,589,"*",8.19,5.28,9.09,-3.81,1.89e-14,3.61e-13
"1354","chr2",233609785,233610296,512,"*",6.03,1.03,7.01,-5.98,1.91e-14,3.64e-13
"1355","chr13",31317059,31317474,416,"*",6.72,2.97,7.66,-4.69,1.92e-14,3.65e-13
"1356","chr14",96661391,96662309,919,"*",6.92,3.19,7.86,-4.67,1.93e-14,3.67e-13
"1357","chr2",70608975,70609529,555,"*",5.94,1.43,6.91,-5.48,2.01e-14,3.82e-13
"1358","chr11",108537954,108538437,484,"*",6.34,2.48,7.29,-4.81,2.02e-14,3.83e-13
"1359","chr6",154614071,154614705,635,"*",7.64,5,8.52,-3.52,2.02e-14,3.83e-13
"1360","chr2",8415035,8415562,528,"*",6.67,2.43,7.63,-5.2,2.04e-14,3.86e-13
"1361","chr6",23074498,23074966,469,"*",5.77,1.59,6.73,-5.13,2.06e-14,3.9e-13
"1362","chr1",166572474,166572953,480,"*",5.89,0.71,6.87,-6.16,2.09e-14,3.97e-13
"1363","chr6",168198144,168198811,668,"*",5.88,1.54,6.85,-5.31,2.11e-14,3.98e-13
"1364","chr7",132318687,132319100,414,"*",6.12,0.54,7.1,-6.56,2.12e-14,4.01e-13
"1365","chr7",3140250,3140634,385,"*",5.87,1.2,6.84,-5.64,2.13e-14,4.03e-13
"1366","chr6",34117104,34117586,483,"*",5.73,1.37,6.7,-5.33,2.15e-14,4.06e-13
"1367","chr7",155653565,155654630,1066,"*",7.07,3.89,7.99,-4.1,2.17e-14,4.1e-13
"1368","chr12",67669405,67669886,482,"*",6.93,3.99,7.83,-3.83,2.19e-14,4.14e-13
"1369","chr17",38738481,38738944,464,"*",6.53,3.23,7.46,-4.23,2.2e-14,4.14e-13
"1370","chr7",139336041,139336436,396,"*",6.33,-0.2,7.32,-7.52,2.23e-14,4.19e-13
"1371","chr1",30775650,30776381,732,"*",6.36,-0.2,7.35,-7.55,2.25e-14,4.24e-13
"1372","chr2",220586980,220587643,664,"*",7.57,4.57,8.48,-3.92,2.27e-14,4.26e-13
"1373","chr18",42497956,42498400,445,"*",6,1.58,6.96,-5.39,2.3e-14,4.32e-13
"1374","chr12",27776428,27777221,794,"*",8.07,5.21,8.96,-3.75,2.37e-14,4.44e-13
"1375","chr20",24792588,24793299,712,"*",5.96,1.33,6.93,-5.6,2.4e-14,4.5e-13
"1376","chr17",81154894,81155307,414,"*",5.75,0.78,6.73,-5.95,2.42e-14,4.53e-13
"1377","chr12",123544652,123545226,575,"*",5.84,1.15,6.81,-5.66,2.47e-14,4.62e-13
"1378","chr8",135746879,135747533,655,"*",7.19,3.88,8.12,-4.24,2.47e-14,4.62e-13
"1379","chr14",43929786,43930424,639,"*",6.22,2.35,7.17,-4.83,2.49e-14,4.65e-13
"1380","chr15",69791965,69792545,581,"*",5.99,1.68,6.96,-5.28,2.49e-14,4.65e-13
"1381","chr12",32336460,32336868,409,"*",5.9,0.26,6.89,-6.62,2.5e-14,4.67e-13
"1382","chr1",197454863,197455558,696,"*",7.26,4.24,8.17,-3.93,2.52e-14,4.7e-13
"1383","chr8",8957797,8958243,447,"*",6.21,2.85,7.14,-4.29,2.53e-14,4.72e-13
"1384","chr2",72801893,72802506,614,"*",7.53,4.15,8.46,-4.32,2.54e-14,4.74e-13
"1385","chr9",140067444,140068091,648,"*",6.96,3.71,7.88,-4.17,2.55e-14,4.75e-13
"1386","chr8",116206747,116207079,333,"*",5.92,0.58,6.9,-6.33,2.57e-14,4.79e-13
"1387","chr5",20501970,20502541,572,"*",6.21,-0.2,7.2,-7.39,2.58e-14,4.79e-13
"1388","chr11",12267030,12267563,534,"*",6.21,2.32,7.16,-4.84,2.58e-14,4.8e-13
"1389","chr20",49057131,49057751,621,"*",7.36,3.9,8.29,-4.4,2.59e-14,4.81e-13
"1390","chr2",220593723,220594222,500,"*",5.92,1.93,6.87,-4.94,2.65e-14,4.91e-13
"1391","chr12",97961396,97963009,1614,"*",8.86,6.41,9.72,-3.31,2.66e-14,4.94e-13
"1392","chr15",64814053,64814536,484,"*",6.22,1.54,7.19,-5.65,2.68e-14,4.96e-13
"1393","chr15",96368807,96369319,513,"*",6.04,1.78,7,-5.22,2.71e-14,5.03e-13
"1394","chr6",159255923,159256481,559,"*",6.12,1.71,7.09,-5.38,2.72e-14,5.03e-13
"1395","chr2",162728433,162729130,698,"*",6.61,3.32,7.53,-4.21,2.73e-14,5.05e-13
"1396","chr20",31861163,31861568,406,"*",5.8,1.51,6.76,-5.26,2.73e-14,5.05e-13
"1397","chr5",4079871,4080399,529,"*",5.75,1.18,6.72,-5.55,2.74e-14,5.06e-13
"1398","chr4",139831775,139832515,741,"*",8.74,6.05,9.63,-3.58,2.81e-14,5.18e-13
"1399","chr7",135458118,135458588,471,"*",6.05,2.63,6.98,-4.35,2.87e-14,5.29e-13
"1400","chr2",39693237,39693903,667,"*",7.11,3.78,8.04,-4.26,2.89e-14,5.33e-13
"1401","chr9",112913889,112914354,466,"*",5.89,1.47,6.86,-5.39,2.9e-14,5.33e-13
"1402","chr4",159726727,159727097,371,"*",6.08,-0.2,7.07,-7.26,2.9e-14,5.34e-13
"1403","chr2",57367559,57368016,458,"*",6.61,3.12,7.54,-4.42,2.93e-14,5.38e-13
"1404","chr17",31846668,31847101,434,"*",7.12,4.04,8.04,-4,2.93e-14,5.39e-13
"1405","chr10",9080133,9080688,556,"*",7.02,4.1,7.92,-3.82,2.93e-14,5.39e-13
"1406","chr8",103801182,103801656,475,"*",5.87,2.04,6.82,-4.78,2.94e-14,5.4e-13
"1407","chr10",104573901,104574544,644,"*",5.95,1.18,6.92,-5.74,3.02e-14,5.53e-13
"1408","chr7",123890193,123890807,615,"*",6.27,-0.2,7.27,-7.46,3.03e-14,5.55e-13
"1409","chr20",19271577,19272110,534,"*",5.98,1.58,6.95,-5.37,3.04e-14,5.56e-13
"1410","chr15",96346682,96347064,383,"*",6.05,2.03,7,-4.97,3.12e-14,5.7e-13
"1411","chr3",168675071,168675596,526,"*",5.91,1.39,6.88,-5.49,3.22e-14,5.88e-13
"1412","chr12",76104923,76105381,459,"*",6.26,-0.2,7.25,-7.45,3.25e-14,5.93e-13
"1413","chr21",16816492,16816897,406,"*",6.1,2.05,7.06,-5.01,3.41e-14,6.22e-13
"1414","chr16",88047645,88048287,643,"*",6.13,0.22,7.12,-6.9,3.42e-14,6.23e-13
"1415","chr2",13685457,13685891,435,"*",5.62,0.54,6.6,-6.06,3.46e-14,6.31e-13
"1416","chr7",75618936,75619452,517,"*",6.63,2.79,7.58,-4.79,3.49e-14,6.36e-13
"1417","chr14",93512240,93512682,443,"*",6.31,-0.2,7.31,-7.5,3.5e-14,6.37e-13
"1418","chr2",68076476,68077036,561,"*",6.16,-0.2,7.15,-7.34,3.5e-14,6.37e-13
"1419","chr14",61982036,61982491,456,"*",5.86,1.52,6.82,-5.3,3.53e-14,6.41e-13
"1420","chr1",42331855,42332394,540,"*",6.71,2.88,7.65,-4.77,3.53e-14,6.41e-13
"1421","chr5",66530413,66530997,585,"*",6.9,3.04,7.85,-4.81,3.54e-14,6.42e-13
"1422","chr9",80203954,80204979,1026,"*",6.79,3.98,7.68,-3.7,3.54e-14,6.42e-13
"1423","chr7",137663888,137664308,421,"*",6.55,3.11,7.48,-4.36,3.6e-14,6.52e-13
"1424","chr2",201650959,201651776,818,"*",7.24,4.37,8.13,-3.76,3.6e-14,6.52e-13
"1425","chr9",92918572,92918981,410,"*",5.89,0.61,6.87,-6.26,3.61e-14,6.54e-13
"1426","chr6",12344004,12344470,467,"*",5.6,1.18,6.57,-5.39,3.63e-14,6.56e-13
"1427","chr3",187646459,187646819,361,"*",5.82,1.39,6.79,-5.4,3.64e-14,6.57e-13
"1428","chr2",233184725,233185313,589,"*",6.27,3.02,7.19,-4.17,3.65e-14,6.59e-13
"1429","chr2",165379077,165379503,427,"*",6.41,2.6,7.36,-4.76,3.67e-14,6.63e-13
"1430","chr17",1523625,1524402,778,"*",6.17,2.24,7.13,-4.88,3.73e-14,6.72e-13
"1431","chr3",15675489,15676086,598,"*",6.18,2.54,7.12,-4.58,3.73e-14,6.72e-13
"1432","chr15",63679872,63680482,611,"*",7.44,4.38,8.36,-3.97,3.73e-14,6.72e-13
"1433","chr1",114576609,114577159,551,"*",8.38,5.6,9.27,-3.68,3.8e-14,6.83e-13
"1434","chr3",63918401,63919030,630,"*",9.06,6.48,9.94,-3.45,3.82e-14,6.86e-13
"1435","chr10",81101867,81102367,501,"*",5.68,0.61,6.66,-6.05,3.85e-14,6.92e-13
"1436","chr5",117345411,117346114,704,"*",8.23,5.46,9.12,-3.66,3.9e-14,7.01e-13
"1437","chr14",34250262,34251089,828,"*",7.72,4.66,8.63,-3.97,3.91e-14,7.01e-13
"1438","chr20",55363343,55363787,445,"*",5.87,0.95,6.85,-5.9,3.92e-14,7.03e-13
"1439","chr1",32345706,32346152,447,"*",5.81,1.74,6.77,-5.02,3.96e-14,7.09e-13
"1440","chr1",120561667,120562145,479,"*",5.78,0.17,6.76,-6.59,4e-14,7.17e-13
"1441","chr2",54801246,54801964,719,"*",6.94,3.78,7.85,-4.08,4e-14,7.17e-13
"1442","chr4",101701254,101701746,493,"*",7.7,5.04,8.58,-3.54,4.01e-14,7.18e-13
"1443","chr6",20877456,20877955,500,"*",5.83,1.64,6.79,-5.15,4.11e-14,7.34e-13
"1444","chr3",53585163,53585679,517,"*",6.34,-0.2,7.33,-7.53,4.16e-14,7.42e-13
"1445","chr20",48759253,48759673,421,"*",6.55,2.93,7.49,-4.56,4.16e-14,7.42e-13
"1446","chr18",13808651,13809208,558,"*",5.64,1.92,6.58,-4.66,4.16e-14,7.42e-13
"1447","chr17",65974603,65975025,423,"*",6.39,2.68,7.33,-4.65,4.21e-14,7.51e-13
"1448","chr2",121892254,121892638,385,"*",5.91,1.68,6.87,-5.19,4.26e-14,7.58e-13
